Order Number,Order Date,Item Name,Quantity,Product Price,Total products
15319,13/6/19 21:12,Pilau Rice,1,2.95,4
15319,13/6/19 21:12,Madras Sauce,1,3.95,4
15319,13/6/19 21:12,Korma - Chicken,1,8.95,4
15318,13/6/19 20:18,Mango Chutney,4,0.5,8
15318,13/6/19 20:18,Mint Sauce,5,0.5,8
15318,13/6/19 20:18,Plain Papadum,5,0.8,8
15318,13/6/19 20:18,Plain Rice,2,2.95,8
15318,13/6/19 20:18,Royal Paneer,1,5.95,8
15318,13/6/19 20:18,Saag Aloo,1,5.95,8
15318,13/6/19 20:18,Chana Masala,1,5.95,8
15318,13/6/19 20:18,Tandoori Fish (Main),2,11.95,8
15317,13/6/19 19:10,Plain Naan,1,2.6,4
15317,13/6/19 19:10,Egg Rice,1,3.95,4
15317,13/6/19 19:10,Lemon Rice,1,3.95,4
15317,13/6/19 19:10,Madras - Chicken,2,7.95,4
15316,13/6/19 18:50,Plain Naan,1,2.6,6
15316,13/6/19 18:50,Pilau Rice,1,2.95,6
15316,13/6/19 18:50,Garlic Naan,1,2.95,6
15316,13/6/19 18:50,Madras - Chicken,1,7.95,6
15316,13/6/19 18:50,Pathia - Chicken Tikka,1,8.95,6
15316,13/6/19 18:50,Chicken Tikka (Main),1,8.95,6
15315,13/6/19 18:47,Pilau Rice,1,2.95,3
15315,13/6/19 18:47,Stuffed Paratha,1,3.95,3
15315,13/6/19 18:47,Chicken Chilli Garlic,2,9.95,3
15314,13/6/19 18:43,Pilau Rice,1,2.95,4
15314,13/6/19 18:43,Saag Aloo,1,5.95,4
15314,13/6/19 18:43,Chicken Tikka (Main),1,8.95,4
15314,13/6/19 18:43,Pathia - King Prawn,1,12.95,4
15313,13/6/19 17:59,Pilau Rice,1,2.95,5
15313,13/6/19 17:59,Onion Bhajee,1,3.95,5
15313,13/6/19 17:59,Chana Masala,1,5.95,5
15313,13/6/19 17:59,Bombay Aloo,1,5.95,5
15313,13/6/19 17:59,Lamb Balti,1,9.95,5
15312,13/6/19 17:45,Mango Chutney,1,0.5,6
15312,13/6/19 17:45,Keema Naan,1,2.95,6
15312,13/6/19 17:45,Mushroom Rice,1,3.95,6
15312,13/6/19 17:45,Royal Paneer,1,5.95,6
15312,13/6/19 17:45,Mixed Starter,1,5.95,6
15312,13/6/19 17:45,Chicken Tikka Masala,1,8.95,6
15311,13/6/19 16:35,Plain Papadum,2,0.8,7
15311,13/6/19 16:35,Plain Naan,1,2.6,7
15311,13/6/19 16:35,Plain Rice,1,2.95,7
15311,13/6/19 16:35,Egg Rice,1,3.95,7
15311,13/6/19 16:35,French Fries,1,3.95,7
15311,13/6/19 16:35,Madras - Chicken,1,7.95,7
15311,13/6/19 16:35,Korma - Chicken,1,8.95,7
15310,12/6/19 22:42,Plain Naan,1,2.6,5
15310,12/6/19 22:42,Special Fried Rice,1,3.95,5
15310,12/6/19 22:42,Bombay Aloo,1,5.95,5
15310,12/6/19 22:42,Vindaloo - Chicken,1,7.95,5
15310,12/6/19 22:42,Madras - Chicken,1,7.95,5
15309,12/6/19 19:51,Mango Chutney,1,0.5,6
15309,12/6/19 19:51,Plain Papadum,1,0.8,6
15309,12/6/19 19:51,Keema Rice,1,3.95,6
15309,12/6/19 19:51,Chicken Chaat,1,4.95,6
15309,12/6/19 19:51,Chicken Tikka Masala,1,8.95,6
15309,12/6/19 19:51,Bhuna - Chicken,1,8.95,6
15308,12/6/19 19:18,Plain Papadum,1,0.8,5
15308,12/6/19 19:18,Plain Rice,1,2.95,5
15308,12/6/19 19:18,Onion Bhajee,1,3.95,5
15308,12/6/19 19:18,Saag Paneer,1,5.95,5
15308,12/6/19 19:18,Butter Chicken,1,9.95,5
15307,12/6/19 19:06,Plain Naan,1,2.6,5
15307,12/6/19 19:06,Pilau Rice,1,2.95,5
15307,12/6/19 19:06,Dupiaza - Lamb,1,8.95,5
15307,12/6/19 19:06,Dhansak - Chicken,1,8.95,5
15307,12/6/19 19:06,Korma - Chicken,1,8.95,5
15306,12/6/19 18:42,Onion Chutney,2,0.5,9
15306,12/6/19 18:42,Mint Sauce,1,0.5,9
15306,12/6/19 18:42,Mango Chutney,2,0.5,9
15306,12/6/19 18:42,Garlic Naan,1,2.95,9
15306,12/6/19 18:42,Pilau Rice,1,2.95,9
15306,12/6/19 18:42,Mushroom Rice,1,3.95,9
15306,12/6/19 18:42,Prawn Puree,1,4.95,9
15306,12/6/19 18:42,Bombay Aloo,1,5.95,9
15306,12/6/19 18:42,Bhuna - Chicken Tikka,1,8.95,9
15305,12/6/19 17:23,Mint Sauce,1,0.5,5
15305,12/6/19 17:23,Plain Naan,1,2.6,5
15305,12/6/19 17:23,Plain Rice,1,2.95,5
15305,12/6/19 17:23,Korma - Chicken,1,8.95,5
15305,12/6/19 17:23,Lamb Tikka Biryani,2,10.95,5
15304,12/6/19 16:59,Plain Papadum,2,0.8,3
15304,12/6/19 16:59,Madras - Chicken,1,7.95,3
15304,12/6/19 16:59,Vindaloo - Chicken,1,7.95,3
15303,12/6/19 16:50,Mango Chutney,1,0.5,8
15303,12/6/19 16:50,Onion Chutney,1,0.5,8
15303,12/6/19 16:50,Plain Papadum,7,0.8,8
15303,12/6/19 16:50,Garlic Naan,2,2.95,8
15303,12/6/19 16:50,Pilau Rice,3,2.95,8
15303,12/6/19 16:50,Chicken Tikka Jalfrezi,1,8.95,8
15303,12/6/19 16:50,Butter Chicken,1,9.95,8
15303,12/6/19 16:50,Paneer Tikka Karahi,1,9.95,8
15302,12/6/19 11:27,Saag - Lamb,1,8.95,2
15302,12/6/19 11:27,Korma - Chicken,1,8.95,2
15301,11/6/19 20:45,Onion Chutney,1,0.5,5
15301,11/6/19 20:45,Spicy Papadum,1,0.8,5
15301,11/6/19 20:45,Chapati,1,1.95,5
15301,11/6/19 20:45,Plain Rice,1,2.95,5
15301,11/6/19 20:45,Chicken Tikka Jalfrezi,1,8.95,5
15300,11/6/19 20:22,Lamb Tikka Garlic,1,8.95,3
15300,11/6/19 20:22,Lamb Haryali,1,9.95,3
15300,11/6/19 20:22,Lamb Biryani,2,9.95,3
15299,11/6/19 20:17,Plain Naan,2,2.6,4
15299,11/6/19 20:17,French Fries,1,3.95,4
15299,11/6/19 20:17,Chicken Tikka,1,4.95,4
15299,11/6/19 20:17,Madras - Chicken,2,7.95,4
15298,11/6/19 19:19,Mango Chutney,2,0.5,8
15298,11/6/19 19:19,Plain Naan,2,2.6,8
15298,11/6/19 19:19,Plain Rice,1,2.95,8
15298,11/6/19 19:19,French Fries,1,3.95,8
15298,11/6/19 19:19,Onion Bhajee,1,3.95,8
15298,11/6/19 19:19,Mixed Vegetable Curry,1,5.95,8
15298,11/6/19 19:19,Chicken Shashlick,1,9.95,8
15298,11/6/19 19:19,Tandoori Mixed Grill,1,11.95,8
15297,11/6/19 19:18,Plain Papadum,1,0.8,5
15297,11/6/19 19:18,Green Salad,1,2.95,5
15297,11/6/19 19:18,French Fries,1,3.95,5
15297,11/6/19 19:18,Chicken Tikka,1,4.95,5
15297,11/6/19 19:18,Tandoori Chicken (Main),2,8.95,5
15296,11/6/19 18:21,Plain Papadum,1,0.8,5
15296,11/6/19 18:21,Pilau Rice,1,2.95,5
15296,11/6/19 18:21,French Fries,1,3.95,5
15296,11/6/19 18:21,Vindaloo Sauce,1,3.95,5
15296,11/6/19 18:21,Paneer Tikka Masala,1,8.95,5
15295,11/6/19 18:14,Chapati,1,1.95,4
15295,11/6/19 18:14,Special Fried Rice,1,3.95,4
15295,11/6/19 18:14,Saag Aloo,1,5.95,4
15295,11/6/19 18:14,Lamb Tikka Chilli Masala,1,8.95,4
15294,11/6/19 17:28,Pilau Rice,1,2.95,5
15294,11/6/19 17:28,Cauliflower Bhajee,1,5.95,5
15294,11/6/19 17:28,Tarka Dall,1,5.95,5
15294,11/6/19 17:28,Saag Dall,1,5.95,5
15294,11/6/19 17:28,Dhansak - Chicken,1,8.95,5
15293,11/6/19 17:09,Plain Papadum,1,0.8,5
15293,11/6/19 17:09,Pilau Rice,1,2.95,5
15293,11/6/19 17:09,Chicken Chaat,1,4.95,5
15293,11/6/19 17:09,Lamb Tikka,1,4.95,5
15293,11/6/19 17:09,Saag Paneer,1,5.95,5
15292,11/6/19 14:30,Pilau Rice,1,2.95,5
15292,11/6/19 14:30,Onion Bhajee,1,3.95,5
15292,11/6/19 14:30,Bombay Aloo,1,5.95,5
15292,11/6/19 14:30,Korma - Chicken,1,8.95,5
15292,11/6/19 14:30,Rogon - Lamb,1,8.95,5
15291,10/6/19 19:27,Plain Papadum,1,0.8,5
15291,10/6/19 19:27,Green Salad,1,2.95,5
15291,10/6/19 19:27,French Fries,1,3.95,5
15291,10/6/19 19:27,Chicken Pakora,1,5.95,5
15291,10/6/19 19:27,Tandoori Chicken (Main),2,8.95,5
15290,10/6/19 19:21,Plain Papadum,2,0.8,5
15290,10/6/19 19:21,Chapati,1,1.95,5
15290,10/6/19 19:21,Lemon Rice,1,3.95,5
15290,10/6/19 19:21,Dhansak - Chicken,1,8.95,5
15290,10/6/19 19:21,Lamb Mysore,1,9.95,5
15289,10/6/19 19:05,Keema Naan,1,2.95,4
15289,10/6/19 19:05,Pilau Rice,1,2.95,4
15289,10/6/19 19:05,Bombay Aloo,1,5.95,4
15289,10/6/19 19:05,Madras - Chicken,1,7.95,4
15288,10/6/19 17:47,Mixed Vegetable Curry,1,5.95,8
15288,10/6/19 17:47,Tarka Dall,1,5.95,8
15288,10/6/19 17:47,Aloo Gobi,1,5.95,8
15288,10/6/19 17:47,Chicken Tikka Jalfrezi,1,8.95,8
15288,10/6/19 17:47,Dhansak - Chicken,1,8.95,8
15288,10/6/19 17:47,Korma - Chicken,1,8.95,8
15288,10/6/19 17:47,Korma - Lamb,1,8.95,8
15288,10/6/19 17:47,Pathia - Prawn,1,9.95,8
15287,10/6/19 17:23,Plain Naan,2,2.6,4
15287,10/6/19 17:23,Pilau Rice,2,2.95,4
15287,10/6/19 17:23,Bhindi Bhajee,1,5.95,4
15287,10/6/19 17:23,Chicken Chilli Garlic,1,9.95,4
15286,10/6/19 17:10,Mango Chutney,1,0.5,10
15286,10/6/19 17:10,Mint Sauce,2,0.5,10
15286,10/6/19 17:10,Plain Papadum,4,0.8,10
15286,10/6/19 17:10,Chapati,1,1.95,10
15286,10/6/19 17:10,Plain Rice,1,2.95,10
15286,10/6/19 17:10,Keema Naan,1,2.95,10
15286,10/6/19 17:10,Mushroom Rice,1,3.95,10
15286,10/6/19 17:10,Korma - Chicken,1,8.95,10
15286,10/6/19 17:10,Saag - Chicken,1,8.95,10
15286,10/6/19 17:10,Persian Lamb Biryani,1,10.95,10
15285,10/6/19 17:09,Plain Naan,2,2.6,4
15285,10/6/19 17:09,Pilau Rice,2,2.95,4
15285,10/6/19 17:09,Bhindi Bhajee,1,5.95,4
15285,10/6/19 17:09,Chicken Chilli Garlic,1,9.95,4
15283,9/6/19 21:16,Chicken Chaat,1,4.95,4
15283,9/6/19 21:16,Bombay Aloo,1,5.95,4
15283,9/6/19 21:16,Chicken Tikka Sizzler,1,9.95,4
15283,9/6/19 21:16,King Prawn Hari Mirch,1,12.95,4
15282,9/6/19 20:12,Plain Naan,1,2.6,5
15282,9/6/19 20:12,Special Fried Rice,1,3.95,5
15282,9/6/19 20:12,Saag Aloo,1,5.95,5
15282,9/6/19 20:12,COBRA ( LARGE ),1,5.95,5
15282,9/6/19 20:12,Paneer Tikka Masala,1,8.95,5
15281,9/6/19 20:08,Pilau Rice,1,2.95,4
15281,9/6/19 20:08,Peshwari Naan,1,2.95,4
15281,9/6/19 20:08,Bhindi Bhajee,1,5.95,4
15281,9/6/19 20:08,Saag - Lamb,1,8.95,4
15280,9/6/19 20:02,Pilau Rice,1,2.95,4
15280,9/6/19 20:02,Keema Naan,1,2.95,4
15280,9/6/19 20:02,Korma - Chicken,1,8.95,4
15280,9/6/19 20:02,Dhansak - Lamb,1,8.95,4
15278,9/6/19 19:35,Paratha,2,2.95,3
15278,9/6/19 19:35,Special Fried Rice,1,3.95,3
15278,9/6/19 19:35,Chicken Balti,1,9.95,3
15277,9/6/19 18:56,Plain Naan,1,2.6,5
15277,9/6/19 18:56,Peshwari Naan,1,2.95,5
15277,9/6/19 18:56,Mushroom Rice,1,3.95,5
15277,9/6/19 18:56,Dupiaza - Lamb,1,8.95,5
15277,9/6/19 18:56,Chicken Mysore,1,9.95,5
15276,9/6/19 18:52,Vegetable Mysore,1,5.95,3
15276,9/6/19 18:52,Baingan Hari Mirch,1,5.95,3
15276,9/6/19 18:52,Dhansak - Chicken,1,8.95,3
15275,9/6/19 18:50,Plain Rice,1,2.95,5
15275,9/6/19 18:50,Prawn Puree,1,4.95,5
15275,9/6/19 18:50,Saag Bhajee,1,5.95,5
15275,9/6/19 18:50,Bhuna - Chicken Tikka,1,8.95,5
15275,9/6/19 18:50,Korma - Chicken,1,8.95,5
15274,9/6/19 18:41,Pilau Rice,2,2.95,3
15274,9/6/19 18:41,Saag Dall,1,5.95,3
15274,9/6/19 18:41,Paneer Tikka Balti,1,10.95,3
15273,9/6/19 18:40,Chapati,2,1.95,5
15273,9/6/19 18:40,Vegetable Rice,1,3.95,5
15273,9/6/19 18:40,Brinjal Bhajee,1,5.95,5
15273,9/6/19 18:40,Dupiaza - Chicken,1,8.95,5
15273,9/6/19 18:40,Lamb Biryani,1,9.95,5
15272,9/6/19 18:35,Peshwari Naan,1,2.95,8
15272,9/6/19 18:35,Garlic Naan,1,2.95,8
15272,9/6/19 18:35,Lemon Rice,1,3.95,8
15272,9/6/19 18:35,Chicken Tikka,1,4.95,8
15272,9/6/19 18:35,Chicken Chaat,1,4.95,8
15272,9/6/19 18:35,Pathia - Chicken Tikka,1,8.95,8
15272,9/6/19 18:35,Korma - Chicken,1,8.95,8
15272,9/6/19 18:35,Butter Chicken,1,9.95,8
15271,9/6/19 18:29,Mushroom Rice,1,3.95,5
15271,9/6/19 18:29,Egg Rice,1,3.95,5
15271,9/6/19 18:29,Egg Paratha,1,3.95,5
15271,9/6/19 18:29,Vindaloo Sauce,1,3.95,5
15271,9/6/19 18:29,Pathia - Chicken,1,8.95,5
15270,9/6/19 17:14,Plain Naan,1,2.6,8
15270,9/6/19 17:14,Stuffed Paratha,1,3.95,8
15270,9/6/19 17:14,Saag Rice,1,3.95,8
15270,9/6/19 17:14,Lamb Tikka,1,4.95,8
15270,9/6/19 17:14,Saag Aloo,1,5.95,8
15270,9/6/19 17:14,Korma - Chicken,1,8.95,8
15270,9/6/19 17:14,Lamb Sylhet,1,9.95,8
15270,9/6/19 17:14,Chicken Biryani,1,9.95,8
15268,9/6/19 14:08,Mango Chutney,1,0.5,9
15268,9/6/19 14:08,Spicy Papadum,1,0.8,9
15268,9/6/19 14:08,Meat Samosa,1,3.95,9
15268,9/6/19 14:08,Onion Bhajee,1,3.95,9
15268,9/6/19 14:08,Aloo Chaat,1,4.95,9
15268,9/6/19 14:08,Vegetable Roll,1,4.95,9
15268,9/6/19 14:08,Lamb Chilli Garlic,1,9.95,9
15268,9/6/19 14:08,Chicken Chilli Garlic,1,9.95,9
15268,9/6/19 14:08,Chicken Haryali,1,9.95,9
15264,9/6/19 13:10,Saag Rice,1,3.95,1
15263,9/6/19 12:11,Pilau Rice,2,2.95,3
15263,9/6/19 12:11,Madras Sauce,1,3.95,3
15263,9/6/19 12:11,Madras - Chicken,1,7.95,3
15262,8/6/19 22:08,Mint Sauce,1,0.5,5
15262,8/6/19 22:08,Onion Chutney,1,0.5,5
15262,8/6/19 22:08,Plain Rice,1,2.95,5
15262,8/6/19 22:08,Onion Bhajee,1,3.95,5
15262,8/6/19 22:08,Chicken Tikka Garlic,1,8.95,5
15261,8/6/19 21:52,Puree,1,1.95,5
15261,8/6/19 21:52,Chapati,1,1.95,5
15261,8/6/19 21:52,Pilau Rice,1,2.95,5
15261,8/6/19 21:52,Chicken Tikka Jalfrezi,1,8.95,5
15261,8/6/19 21:52,Chicken Chilli Garlic,1,9.95,5
15260,8/6/19 21:15,Plain Naan,1,2.6,5
15260,8/6/19 21:15,Meat Samosa,1,3.95,5
15260,8/6/19 21:15,Egg Rice,1,3.95,5
15260,8/6/19 21:15,Muttar Paneer,1,5.95,5
15260,8/6/19 21:15,Curry - Chicken,1,7.95,5
15259,8/6/19 21:11,Plain Naan,1,2.6,5
15259,8/6/19 21:11,Plain Rice,1,2.95,5
15259,8/6/19 21:11,Meat Samosa,1,3.95,5
15259,8/6/19 21:11,Muttar Paneer,1,5.95,5
15259,8/6/19 21:11,Curry - Chicken,1,7.95,5
15258,8/6/19 21:08,Vegetable Rice,1,3.95,4
15258,8/6/19 21:08,Muttar Paneer,1,5.95,4
15258,8/6/19 21:08,Saag Paneer,1,5.95,4
15258,8/6/19 21:08,Chicken Biryani,1,9.95,4
15257,8/6/19 20:49,Keema Naan,1,2.95,4
15257,8/6/19 20:49,Meat Samosa,1,3.95,4
15257,8/6/19 20:49,Keema Rice,1,3.95,4
15257,8/6/19 20:49,Vindaloo - Prawn,1,8.95,4
15256,8/6/19 20:30,Mango Chutney,1,0.5,8
15256,8/6/19 20:30,Mint Sauce,1,0.5,8
15256,8/6/19 20:30,Plain Papadum,1,0.8,8
15256,8/6/19 20:30,Plain Naan,1,2.6,8
15256,8/6/19 20:30,Plain Rice,1,2.95,8
15256,8/6/19 20:30,Bhindi Bhajee,1,5.95,8
15256,8/6/19 20:30,Chicken Karahi,1,8.95,8
15256,8/6/19 20:30,Tandoori Chicken Masala,1,8.95,8
15255,8/6/19 20:19,Garlic Naan,1,2.95,4
15255,8/6/19 20:19,Saag Aloo,1,5.95,4
15255,8/6/19 20:19,Chicken Tikka Jalfrezi,1,8.95,4
15255,8/6/19 20:19,Methi - Chicken Tikka,1,8.95,4
15254,8/6/19 20:12,Plain Papadum,2,0.8,5
15254,8/6/19 20:12,Pilau Rice,1,2.95,5
15254,8/6/19 20:12,Aloo Gobi,1,5.95,5
15254,8/6/19 20:12,Dhansak - Chicken,1,8.95,5
15254,8/6/19 20:12,Chicken Hari Mirch,1,9.95,5
15253,8/6/19 19:38,Mint Sauce,1,0.5,11
15253,8/6/19 19:38,Mango Chutney,1,0.5,11
15253,8/6/19 19:38,Plain Papadum,2,0.8,11
15253,8/6/19 19:38,Plain Naan,1,2.6,11
15253,8/6/19 19:38,Keema Naan,1,2.95,11
15253,8/6/19 19:38,Keema Rice,1,3.95,11
15253,8/6/19 19:38,Baingan Hari Mirch,1,5.95,11
15253,8/6/19 19:38,Chana Masala,1,5.95,11
15253,8/6/19 19:38,Curry - Chicken,1,7.95,11
15253,8/6/19 19:38,Dhansak - Chicken,1,8.95,11
15253,8/6/19 19:38,Chicken Tikka Sizzler,1,9.95,11
15252,8/6/19 19:31,Plain Papadum,2,0.8,5
15252,8/6/19 19:31,Peshwari Naan,1,2.95,5
15252,8/6/19 19:31,Pilau Rice,2,2.95,5
15252,8/6/19 19:31,Onion Bhajee,1,3.95,5
15252,8/6/19 19:31,Bhuna - Chicken,2,8.95,5
15251,8/6/19 19:22,Onion Chutney,1,0.5,7
15251,8/6/19 19:22,Spicy Papadum,2,0.8,7
15251,8/6/19 19:22,Pilau Rice,1,2.95,7
15251,8/6/19 19:22,Onion Bhajee,1,3.95,7
15251,8/6/19 19:22,Lamb Tikka,1,4.95,7
15251,8/6/19 19:22,Bombay Aloo,1,5.95,7
15251,8/6/19 19:22,Chicken Balti,1,9.95,7
15250,8/6/19 19:17,Plain Papadum,1,0.8,4
15250,8/6/19 19:17,Pilau Rice,1,2.95,4
15250,8/6/19 19:17,Prawn Puree,1,4.95,4
15250,8/6/19 19:17,Korma - Chicken,1,8.95,4
15249,8/6/19 19:13,Mint Sauce,1,0.5,4
15249,8/6/19 19:13,Garlic Naan,1,2.95,4
15249,8/6/19 19:13,Chicken Chaat,1,4.95,4
15249,8/6/19 19:13,Chicken Tikka Biryani,1,10.95,4
15248,8/6/19 18:45,Vegetable Rice,2,3.95,2
15248,8/6/19 18:45,Korma - Chicken,2,8.95,2
15247,8/6/19 18:21,Plain Papadum,3,0.8,9
15247,8/6/19 18:21,Plain Naan,1,2.6,9
15247,8/6/19 18:21,Keema Naan,1,2.95,9
15247,8/6/19 18:21,Green Salad,1,2.95,9
15247,8/6/19 18:21,Masala Sauce,1,3.95,9
15247,8/6/19 18:21,Onion Bhajee,1,3.95,9
15247,8/6/19 18:21,Mushroom Bhajee,1,5.95,9
15247,8/6/19 18:21,Chicken Tikka (Main),1,8.95,9
15247,8/6/19 18:21,Chicken Biryani,1,9.95,9
15246,8/6/19 18:20,Stuffed Paratha,1,3.95,5
15246,8/6/19 18:20,Vindaloo Sauce,1,3.95,5
15246,8/6/19 18:20,Baingan Hari Mirch,1,5.95,5
15246,8/6/19 18:20,Paneer Tikka Karahi,1,9.95,5
15246,8/6/19 18:20,Paneer Tikka Balti,1,10.95,5
15245,8/6/19 18:01,Cauliflower Bhajee,1,5.95,4
15245,8/6/19 18:01,Tarka Dall,1,5.95,4
15245,8/6/19 18:01,Saag Dall,1,5.95,4
15245,8/6/19 18:01,Dhansak - Chicken,1,8.95,4
15244,8/6/19 17:43,Red Sauce,1,0.5,9
15244,8/6/19 17:43,Plain Papadum,4,0.8,9
15244,8/6/19 17:43,Plain Rice,1,2.95,9
15244,8/6/19 17:43,Peshwari Naan,1,2.95,9
15244,8/6/19 17:43,Onion Bhajee,1,3.95,9
15244,8/6/19 17:43,Chicken Pakora,1,5.95,9
15244,8/6/19 17:43,Saag Aloo,1,5.95,9
15244,8/6/19 17:43,Korma - Chicken,1,8.95,9
15244,8/6/19 17:43,Chicken Shashlick,1,9.95,9
15243,8/6/19 17:39,Keema Naan,1,2.95,4
15243,8/6/19 17:39,Plain Rice,1,2.95,4
15243,8/6/19 17:39,Lamb Tikka,1,4.95,4
15243,8/6/19 17:39,Madras - Chicken,1,7.95,4
15242,8/6/19 17:25,Vegetable Roll,1,4.95,1
15241,8/6/19 17:11,Plain Naan,5,2.6,12
15241,8/6/19 17:11,Plain Rice,2,2.95,12
15241,8/6/19 17:11,Saag Rice,1,3.95,12
15241,8/6/19 17:11,Cauliflower Bhajee,1,5.95,12
15241,8/6/19 17:11,Dall Samba,1,5.95,12
15241,8/6/19 17:11,Chana Masala,1,5.95,12
15241,8/6/19 17:11,Tandoori Chicken Masala,1,8.95,12
15241,8/6/19 17:11,Chicken Tikka Masala,1,8.95,12
15241,8/6/19 17:11,Chicken Tikka Garlic,1,8.95,12
15241,8/6/19 17:11,Butter Chicken,1,9.95,12
15241,8/6/19 17:11,Chicken Achar,1,9.95,12
15241,8/6/19 17:11,Tandoori Mixed Grill,1,11.95,12
15240,8/6/19 17:05,Onion Chutney,1,0.5,5
15240,8/6/19 17:05,Plain Papadum,2,0.8,5
15240,8/6/19 17:05,Keema Naan,1,2.95,5
15240,8/6/19 17:05,King Prawn Puree,1,5.95,5
15240,8/6/19 17:05,Butter Chicken,1,9.95,5
15239,8/6/19 13:10,Chicken Tikka (Main),1,8.95,2
15239,8/6/19 13:10,Chicken Biryani,1,9.95,2
15235,7/6/19 21:21,Plain Rice,2,2.95,5
15235,7/6/19 21:21,Garlic Naan,3,2.95,5
15235,7/6/19 21:21,COBRA (330ML),2,3.95,5
15235,7/6/19 21:21,Mixed Vegetable Curry,1,5.95,5
15235,7/6/19 21:21,Curry - Chicken,1,7.95,5
15234,7/6/19 21:19,Plain Naan,1,2.6,6
15234,7/6/19 21:19,Plain Rice,1,2.95,6
15234,7/6/19 21:19,Onion Bhajee,1,3.95,6
15234,7/6/19 21:19,Tandoori Chicken (1/4),1,4.95,6
15234,7/6/19 21:19,Aloo Chaat,2,4.95,6
15234,7/6/19 21:19,King Prawn Hari Mirch,1,12.95,6
15232,7/6/19 20:53,Mushroom Rice,1,3.95,3
15232,7/6/19 20:53,King Prawn Butterfly,1,5.95,3
15232,7/6/19 20:53,Lamb Balti,1,9.95,3
15231,7/6/19 20:52,Plain Papadum,2,0.8,4
15231,7/6/19 20:52,Pilau Rice,1,2.95,4
15231,7/6/19 20:52,Mixed Starter,1,5.95,4
15231,7/6/19 20:52,Chicken Tikka Masala,1,8.95,4
15230,7/6/19 20:51,Garlic Naan,1,2.95,3
15230,7/6/19 20:51,Chicken Pakora,1,5.95,3
15230,7/6/19 20:51,Prawn Biryani,1,10.95,3
15229,7/6/19 20:48,Garlic Naan,1,2.95,5
15229,7/6/19 20:48,Special Fried Rice,1,3.95,5
15229,7/6/19 20:48,Mixed Starter,1,5.95,5
15229,7/6/19 20:48,Bombay Aloo,1,5.95,5
15229,7/6/19 20:48,Dupiaza - Chicken Tikka,1,8.95,5
15228,7/6/19 20:35,Onion Bhajee,1,3.95,5
15228,7/6/19 20:35,Aloo Chaat,1,4.95,5
15228,7/6/19 20:35,COBRA ( LARGE ),2,5.95,5
15228,7/6/19 20:35,Lamb Tikka (Main),1,8.95,5
15228,7/6/19 20:35,Chicken Biryani,1,9.95,5
15227,7/6/19 20:23,Plain Naan,1,2.6,6
15227,7/6/19 20:23,Pilau Rice,1,2.95,6
15227,7/6/19 20:23,Onion Bhajee,1,3.95,6
15227,7/6/19 20:23,French Fries,1,3.95,6
15227,7/6/19 20:23,Chicken Tikka Masala,1,8.95,6
15227,7/6/19 20:23,Korma - Chicken Tikka,1,8.95,6
15226,7/6/19 19:56,Keema Naan,1,2.95,4
15226,7/6/19 19:56,Pilau Rice,1,2.95,4
15226,7/6/19 19:56,Chicken Tikka,1,4.95,4
15226,7/6/19 19:56,Madras - Chicken,1,7.95,4
15225,7/6/19 19:56,Plain Naan,1,2.6,5
15225,7/6/19 19:56,Onion Bhajee,1,3.95,5
15225,7/6/19 19:56,Keema Rice,1,3.95,5
15225,7/6/19 19:56,Korma - Chicken,1,8.95,5
15225,7/6/19 19:56,Butter Chicken,1,9.95,5
15224,7/6/19 19:26,Mint Sauce,1,0.5,5
15224,7/6/19 19:26,Plain Papadum,2,0.8,5
15224,7/6/19 19:26,Green Salad,1,2.95,5
15224,7/6/19 19:26,French Fries,1,3.95,5
15224,7/6/19 19:26,Tandoori Chicken (Main),2,8.95,5
15223,7/6/19 19:25,Kulcha Naan,2,2.95,4
15223,7/6/19 19:25,Chicken Karahi,1,8.95,4
15223,7/6/19 19:25,Dhansak - Prawn,1,9.95,4
15223,7/6/19 19:25,Tandoori Mixed Grill,1,11.95,4
15222,7/6/19 19:21,Plain Naan,2,2.6,3
15222,7/6/19 19:21,Muttar Paneer,1,5.95,3
15222,7/6/19 19:21,Vegetable Biryani,1,9.95,3
15221,7/6/19 19:13,Plain Naan,2,2.6,4
15221,7/6/19 19:13,Pilau Rice,1,2.95,4
15221,7/6/19 19:13,Muttar Paneer,1,5.95,4
15221,7/6/19 19:13,Chana Masala,1,5.95,4
15220,7/6/19 18:48,Mint Sauce,1,0.5,5
15220,7/6/19 18:48,Plain Papadum,1,0.8,5
15220,7/6/19 18:48,Chicken Tikka,1,4.95,5
15220,7/6/19 18:48,Saag Dall,1,5.95,5
15220,7/6/19 18:48,Tandoori King Prawn Garlic,1,12.95,5
15219,7/6/19 18:42,Plain Papadum,4,0.8,10
15219,7/6/19 18:42,Plain Rice,1,2.95,10
15219,7/6/19 18:42,Pilau Rice,1,2.95,10
15219,7/6/19 18:42,Peshwari Naan,1,2.95,10
15219,7/6/19 18:42,Perrier Water (750ml),1,3.95,10
15219,7/6/19 18:42,Chicken Tikka,1,4.95,10
15219,7/6/19 18:42,Lamb Tikka,1,4.95,10
15219,7/6/19 18:42,Cauliflower Bhajee,1,5.95,10
15219,7/6/19 18:42,Chicken Tikka Masala,1,8.95,10
15219,7/6/19 18:42,Chicken Shashlick,1,9.95,10
15218,7/6/19 18:38,Puree,1,1.95,5
